id,prediction,probability
32850,0,0.3125
32851,0,0.7143
32852,0,0.6953
32853,0,0.2993
32854,0,0.3596
32855,0,0.1892
32856,0,0.563
32857,0,0.9693
32858,0,0.5872
32859,0,0.0809
32860,0,1.0
32861,0,0.8467
32862,0,0.5316
32863,0,0.0318
32864,0,0.3357
32865,0,0.445
32866,0,0.7691
32867,0,0.5558
32868,0,0.8344
32869,0,0.4933
32870,0,0.7938
32871,0,0.7262
32872,0,0.2745
32873,0,0.6627
32874,0,0.5821
32875,0,0.4092
32876,0,0.6231
32877,0,0.433
32878,0,0.532
32879,0,0.3496
32880,0,0.6759
32881,0,0.3489
32882,0,0.4068
32883,0,0.2739
32884,0,0.4596
32885,0,0.9326
32886,0,0.0892
32887,0,0.6124
32888,0,0.2414
32889,0,0.8736
32890,0,0.6348
32891,0,0.6844
32892,0,0.1993
32893,0,0.8428
32894,0,0.4128
32895,0,0.4375
32896,0,0.6921
32897,0,0.5135
32898,0,0.545
32899,0,0.8508
32900,0,0.8273
32901,0,0.4138
32902,0,0.6112
32903,0,0.2707
32904,0,0.7664
32905,0,0.6892
32906,0,0.8337
32907,0,0.8821
32908,0,0.3785
32909,0,0.3446
32910,0,0.6662
32911,0,0.3577
32912,0,0.5133
32913,0,0.0663
32914,0,0.5182
32915,0,0.0884
32916,0,0.3252
32917,0,0.8302
32918,0,0.774
32919,0,0.8763
32920,0,0.7133
32921,0,0.32
32922,0,0.561
32923,0,0.8161
32924,0,0.7379
32925,0,0.4478
32926,0,0.2509
32927,0,0.3346
32928,0,0.8422
32929,0,0.1934
32930,0,0.7303
32931,0,0.7165
32932,0,0.9639
32933,0,0.4285
32934,0,0.5834
32935,0,0.2995
32936,0,0.683
32937,0,0.4898
32938,0,0.5452
32939,0,0.5552
32940,0,0.7275
32941,0,0.5718
32942,0,0.7038
32943,0,0.9817
32944,0,0.6882
32945,0,0.4643
32946,0,0.6845
32947,0,0.3642
32948,0,0.7259
32949,0,0.8049
32950,0,0.3747
32951,0,0.976
32952,0,0.4845
32953,0,0.4653
32954,0,0.4817
32955,0,0.6542
32956,0,0.5821
32957,0,0.5652
32958,0,0.9065
32959,0,0.952
32960,0,0.3913
32961,0,0.5182
32962,0,0.8258
32963,0,0.8655
32964,0,0.4231
32965,0,0.4667
32966,0,0.3729
32967,0,0.7559
32968,0,0.6589
32969,0,0.7585
32970,0,0.3068
32971,0,0.4598
32972,0,0.7132
32973,0,0.6215
32974,0,0.5959
32975,0,0.2392
32976,0,0.9718
32977,0,0.6261
32978,0,0.4305
32979,0,0.468
32980,0,0.5686
32981,0,0.54
32982,0,0.8795
32983,0,0.0
32984,0,0.7261
32985,0,0.642
32986,0,0.7505
32987,0,0.6128
32988,0,0.9182
32989,0,0.6403
32990,0,0.7049
32991,0,0.602
32992,0,0.6612
32993,0,0.3607
32994,0,0.1627
32995,0,0.8222
32996,0,0.3833
32997,0,0.4452
32998,0,0.6441
32999,0,0.5527
33000,0,0.5333
33001,0,0.8163
33002,0,0.9282
33003,0,0.5936
33004,0,0.665
33005,0,0.6601
33006,0,0.2595
33007,0,0.1579
33008,0,0.6818
33009,0,0.2321
33010,0,0.6702
33011,0,0.7178
33012,0,0.0246
33013,0,0.7286
33014,0,0.8494
33015,0,0.6992
33016,0,0.3374
33017,0,0.2902
33018,0,0.903
33019,0,0.5992
33020,0,0.4369
33021,0,0.3536
33022,0,0.8602
33023,0,0.4825
33024,0,0.8741
33025,0,0.6146
33026,0,0.37
33027,0,0.77
33028,0,0.3678
33029,0,0.4833
33030,0,0.4965
33031,0,0.7075
33032,0,0.4629
33033,0,0.7739
33034,0,0.7187
33035,0,0.2646
33036,0,0.6057
33037,0,0.7632
33038,0,0.6924
33039,0,0.1823
33040,0,0.6296
33041,0,0.2902
33042,0,0.5466
33043,0,1.0
33044,0,0.9523
33045,0,0.8467
33046,0,0.4972
33047,0,0.9779
33048,0,0.6936
33049,0,0.2825
33050,0,0.3195
33051,0,0.7087
33052,0,0.9175
33053,0,0.4579
33054,0,0.171
33055,0,0.4735
33056,0,0.7002
33057,0,0.6363
33058,0,0.0
33059,0,0.8277
33060,0,0.6308
33061,0,0.6355
33062,0,0.0722
33063,0,0.7571
33064,0,0.369
33065,0,0.8166
33066,0,0.1769
33067,0,1.0
33068,0,0.6024
33069,0,0.3099
33070,0,0.5977
33071,0,0.6402
33072,0,0.9048
33073,0,0.7784
33074,0,0.3327
33075,0,0.3428
33076,0,0.8233
33077,0,0.775
33078,0,0.7993
33079,0,0.8329
33080,0,0.5009
33081,0,0.6396
33082,0,0.8455
33083,0,0.0937
33084,0,0.5607
33085,0,0.6482
33086,0,0.9374
33087,0,0.5081
33088,0,0.3296
33089,0,0.8788
33090,0,0.3635
33091,0,0.8727
33092,0,0.7055
33093,0,0.6853
33094,0,0.792
33095,0,0.3819
33096,0,0.6986
33097,0,0.4709
33098,0,0.4111
33099,0,0.4423
33100,0,0.7723
33101,0,0.5679
33102,0,0.5146
33103,0,0.6729
33104,0,0.303
33105,0,0.6267
33106,0,0.6538
33107,0,0.5547
33108,0,0.0567
33109,0,0.811
33110,0,0.6046
33111,0,0.5893
33112,0,0.3634
33113,0,0.3289
33114,0,0.5136
33115,0,0.4752
33116,0,0.1516
33117,0,0.7239
33118,0,0.3438
33119,0,0.5002
33120,0,0.1293
33121,0,0.7062
33122,0,0.5356
33123,0,0.5121
33124,0,0.4905
33125,0,0.774
33126,0,0.739
33127,0,0.7415
33128,0,0.4772
33129,0,0.6023
33130,0,0.4783
33131,0,0.6356
33132,0,0.7032
33133,0,0.9375
33134,0,0.8346
33135,0,0.2758
33136,0,0.8638
33137,0,0.0969
33138,0,0.5109
33139,0,0.5419
33140,0,0.4623
33141,0,0.5206
33142,0,0.8149
33143,0,0.6679
33144,0,0.7736
33145,0,0.5743
33146,0,0.4944
33147,0,0.5489
33148,0,0.9442
33149,0,0.3443
33150,0,0.4678
33151,0,0.4639
33152,0,0.1924
33153,0,0.7535
33154,0,0.8465
33155,0,0.62
33156,0,0.5518
33157,0,0.3125
33158,0,0.6632
33159,0,0.8794
33160,0,0.5416
33161,0,0.4955
33162,0,0.4217
33163,0,0.6005
33164,0,0.2801
33165,0,0.7102
33166,0,0.7831
33167,0,0.7484
33168,0,0.3793
33169,0,0.449
33170,0,0.3353
33171,0,0.8283
33172,0,0.7067
33173,0,0.5081
33174,0,0.1336
33175,0,0.7253
33176,0,0.1229
33177,0,0.0
33178,0,0.5527
33179,0,0.5722
33180,0,0.7683
33181,0,0.4314
33182,0,0.9784
33183,0,0.7781
33184,0,0.8119
33185,0,0.9663
33186,0,0.371
33187,0,0.6879
33188,0,0.212
33189,0,0.5129
33190,0,0.6292
33191,0,0.6821
33192,0,0.8239
33193,0,1.0
33194,0,0.3074
33195,0,0.5872
33196,0,0.6161
33197,0,0.1808
33198,0,0.4372
33199,0,0.3516
33200,0,0.3779
33201,0,0.8997
33202,0,0.5753
33203,0,0.6554
33204,0,0.5277
33205,0,0.6028
33206,0,0.7811
33207,0,0.047
33208,0,0.6073
33209,0,0.6283
33210,0,0.1137
33211,0,0.3085
33212,0,0.9958
33213,0,0.3955
33214,0,0.2951
33215,0,0.8355
33216,0,0.3647
33217,0,0.664
33218,0,0.6226
33219,0,0.3013
33220,0,0.7801
33221,0,0.7753
33222,0,0.2661
33223,0,0.2982
33224,0,0.3721
33225,0,0.5819
33226,0,0.3248
33227,0,0.6988
33228,0,0.8579
33229,0,0.8957
33230,0,0.5698
33231,0,0.3001
33232,0,0.0828
33233,0,0.499
33234,0,0.6308
33235,0,0.3632
33236,0,0.5363
33237,0,0.5028
33238,0,0.3969
33239,0,0.5047
33240,0,1.0
33241,0,0.4138
33242,0,0.453
33243,0,0.795
33244,0,1.0
33245,0,0.8572
33246,0,0.3935
33247,0,0.8799
33248,0,0.6956
33249,0,0.508
33250,0,0.6033
33251,0,0.953
33252,0,0.6293
33253,0,0.3086
33254,0,0.5179
33255,0,0.673
33256,0,0.3015
33257,0,0.5131
33258,0,0.6628
33259,0,0.3408
33260,0,0.8271
33261,0,0.4334
33262,0,0.7046
33263,0,0.8584
33264,0,1.0
33265,0,0.755
33266,0,0.4695
33267,0,0.7564
33268,0,0.3639
33269,0,0.8451
33270,0,0.4368
33271,0,0.7003
33272,0,0.9293
33273,0,0.3204
33274,0,0.7111
33275,0,0.8094
33276,0,0.5588
33277,0,0.7335
33278,0,0.3169
33279,0,0.986
33280,0,0.5807
33281,0,0.5844
33282,0,0.3994
33283,0,0.4471
33284,0,0.5189
33285,0,0.66
33286,0,0.8154
33287,0,0.9388
33288,0,0.5771
33289,0,0.5441
33290,0,0.4463
33291,0,0.7036
33292,0,0.7137
33293,0,0.4766
33294,0,0.2203
33295,0,0.801
33296,0,0.6908
33297,0,0.5902
33298,0,0.7007
33299,0,0.9061
33300,0,0.6362
33301,0,0.333
33302,0,1.0
33303,0,0.5653
33304,0,0.9908
33305,0,0.377
33306,0,0.8076
33307,0,0.6386
33308,0,1.0
33309,0,0.639
33310,0,0.811
33311,0,0.6143
33312,0,0.741
33313,0,0.4771
33314,0,0.4822
33315,0,0.6068
33316,0,0.8345
33317,0,0.6489
33318,0,0.6235
33319,0,0.3972
33320,0,0.8637
33321,0,0.5856
33322,0,0.7005
33323,0,0.5961
33324,0,0.3674
33325,0,0.0
33326,0,0.6681
33327,0,0.7831
33328,0,0.6178
33329,0,0.4973
33330,0,0.5485
33331,0,0.361
33332,0,0.6443
33333,0,0.7036
33334,0,0.6814
33335,0,0.5858
33336,0,0.8481
33337,0,0.7092
33338,0,0.417
33339,0,0.0282
33340,0,0.7364
33341,0,0.649
33342,0,0.6299
33343,0,0.8909
33344,0,0.395
33345,0,0.6089
33346,0,0.7142
33347,0,0.6543
33348,0,0.7085
33349,0,1.0
33350,0,0.5578
33351,0,0.8018
33352,0,0.7322
33353,0,0.3885
33354,0,0.6317
33355,0,0.4688
33356,0,0.9561
33357,0,0.7691
33358,0,0.4294
33359,0,0.4756
33360,0,0.4999
33361,0,0.2468
33362,0,0.6254
33363,0,0.5327
33364,0,0.4281
33365,0,0.3822
33366,0,0.1619
33367,0,0.3117
33368,0,0.3792
33369,0,0.5383
33370,0,0.3471
33371,0,0.7971
33372,0,0.6474
33373,0,0.5247
33374,0,0.9783
33375,0,0.4122
33376,0,0.8688
33377,0,0.3491
33378,0,0.2485
33379,0,0.3034
33380,0,0.7161
33381,0,0.6323
33382,0,0.5955
33383,0,0.6143
33384,0,0.6978
33385,0,0.7123
33386,0,0.7836
33387,0,0.6223
33388,0,0.4302
33389,0,0.5628
33390,0,0.8159
33391,0,0.3312
33392,0,0.7328
33393,0,0.6836
33394,0,0.4155
33395,0,0.3781
33396,0,0.8608
33397,0,0.7099
33398,0,0.6944
33399,0,1.0
33400,0,0.0763
33401,0,0.3914
33402,0,0.9819
33403,0,0.7993
33404,0,0.8031
33405,0,0.7642
33406,0,0.2251
33407,0,0.7076
33408,0,0.2107
33409,0,0.5869
33410,0,0.5034
33411,0,0.7459
33412,0,0.6965
33413,0,0.4358
33414,0,0.8701
33415,0,0.6437
33416,0,0.6662
33417,0,0.2559
33418,0,0.8521
33419,0,0.1422
33420,0,0.425
33421,0,0.8335
33422,0,0.2683
33423,0,0.7917
33424,0,0.4853
33425,0,0.3343
33426,0,0.8576
33427,0,0.2128
33428,0,0.521
33429,0,0.482
33430,0,0.1812
33431,0,0.4593
33432,0,0.8857
33433,0,0.6768
33434,0,0.4041
33435,0,0.5993
33436,0,0.2909
33437,0,0.5316
33438,0,0.9625
33439,0,0.7796
33440,0,0.6685
33441,0,0.6192
33442,0,0.7102
33443,0,0.4646
33444,0,0.2893
33445,0,0.4781
33446,0,0.0
33447,0,0.3037
33448,0,0.7364
33449,0,0.7143
33450,0,0.8373
33451,0,0.657
33452,0,0.5843
33453,0,0.4859
33454,0,0.4504
33455,0,0.5215
33456,0,0.7356
33457,0,0.6413
33458,0,0.8869
33459,0,0.1935
33460,0,0.4792
33461,0,0.2712
33462,0,0.6485
33463,0,0.6594
33464,0,0.8638
33465,0,0.6687
33466,0,0.41
33467,0,0.6349
33468,0,0.452
33469,0,0.7868
33470,0,0.874
33471,0,0.3303
33472,0,0.5186
33473,0,0.2001
33474,0,0.8695
33475,0,0.9147
33476,0,0.7983
33477,0,0.7202
33478,0,0.4502
33479,0,0.6117
33480,0,0.6555
33481,0,0.5621
33482,0,0.3439
33483,0,0.3121
33484,0,0.5542
33485,0,0.4964
33486,0,0.492
33487,0,0.3852
33488,0,0.6619
33489,0,0.3643
33490,0,0.7037
33491,0,0.8312
33492,0,0.4861
33493,0,0.5298
33494,0,0.5972
33495,0,0.6002
33496,0,0.6111
33497,0,0.3663
33498,0,0.7199
33499,0,0.7868
33500,0,0.72
33501,0,0.8086
33502,0,0.8957
33503,0,0.3708
33504,0,0.3587
33505,0,0.7537
33506,0,0.4079
33507,0,0.5223
33508,0,0.0019
33509,0,0.7832
33510,0,0.704
33511,0,0.4457
33512,0,0.4333
33513,0,0.9811
33514,0,0.5401
33515,0,0.3447
33516,0,0.1412
33517,0,0.5732
33518,0,0.9824
33519,0,0.9543
33520,0,0.8769
33521,0,0.5833
33522,0,0.9925
33523,0,0.6398
33524,0,0.5152
33525,0,0.5554
33526,0,0.5216
33527,0,0.8156
33528,0,0.2619
33529,0,0.7251
33530,0,0.6137
33531,0,0.7833
33532,0,0.2519
33533,0,0.4691
33534,0,0.9476
33535,0,0.4228
33536,0,0.7547
33537,0,0.6508
33538,0,0.4901
33539,0,0.5113
33540,0,0.6459
33541,0,0.5703
33542,0,0.3594
33543,0,0.846
33544,0,0.6309
33545,0,0.0997
33546,0,0.0169
33547,0,0.6832
33548,0,0.7108
33549,0,0.6024
33550,0,0.5388
33551,0,0.1703
33552,0,0.7241
33553,0,0.4168
33554,0,0.8987
33555,0,0.7335
33556,0,0.3644
33557,0,0.8023
33558,0,0.5386
33559,0,0.5714
33560,0,0.496
33561,0,0.2208
33562,0,0.3898
33563,0,0.5361
33564,0,0.783
33565,0,0.3731
33566,0,0.353
33567,0,0.6702
33568,0,0.5025
33569,0,0.5305
33570,0,0.5181
33571,0,0.7675
33572,0,0.5467
33573,0,0.0208
33574,0,0.6337
33575,0,0.8072
33576,0,0.5439
33577,0,0.2268
33578,0,0.7087
33579,0,0.4442
33580,0,0.4795
33581,0,0.6197
33582,0,0.263
33583,0,0.8778
33584,0,0.3693
33585,0,0.8376
33586,0,0.7447
33587,0,0.1282
33588,0,0.6889
33589,0,0.6945
33590,0,0.7232
33591,0,0.7334
33592,0,0.1613
33593,0,0.6072
33594,0,0.6138
33595,0,0.2754
33596,0,0.4692
33597,0,0.575
33598,0,0.6277
33599,0,0.7356
33600,0,0.0695
33601,0,0.4851
33602,0,0.4545
33603,0,0.5151
33604,0,0.246
33605,0,0.5247
33606,0,0.6655
33607,0,0.5852
33608,0,0.69
33609,0,0.3676
33610,0,0.5696
33611,0,0.7757
33612,0,0.0547
33613,0,0.5448
33614,0,0.293
33615,0,0.519
33616,0,0.8314
33617,0,0.8082
33618,0,0.9126
33619,0,0.8631
33620,0,0.6835
33621,0,0.0766
33622,0,0.7269
33623,0,0.9445
33624,0,0.4342
33625,0,0.8996
33626,0,0.7405
33627,0,0.1159
33628,0,0.3561
33629,0,0.4834
33630,0,0.7522
33631,0,0.7285
33632,0,0.044
33633,0,0.1879
33634,0,0.5088
33635,0,0.1976
33636,0,0.263
33637,0,0.4556
33638,0,0.6935
33639,0,0.5948
33640,0,0.4324
33641,0,0.4599
33642,0,0.4559
33643,0,0.6193
33644,0,0.0
33645,0,0.944
33646,0,0.8283
33647,0,0.1845
33648,0,0.598
33649,0,0.9257
33650,0,0.5345
33651,0,0.3813
33652,0,0.6179
33653,0,0.5952
33654,0,0.5412
33655,0,0.7693
33656,0,0.6948
33657,0,0.5723
33658,0,0.5018
33659,0,0.5206
33660,0,0.7196
33661,0,0.3501
33662,0,0.4665
33663,0,0.1717
33664,0,0.7958
33665,0,0.7792
33666,0,0.6323
33667,0,0.4833
33668,0,0.8288
33669,0,0.5141
33670,0,0.107
33671,0,0.0728
33672,0,0.9772
33673,0,1.0
33674,0,0.5173
33675,0,0.2196
33676,0,0.4329
33677,0,0.8917
33678,0,0.7192
33679,0,0.5643
33680,0,0.8608
33681,0,0.4299
33682,0,0.8188
33683,0,0.5093
33684,0,0.1435
33685,0,0.8356
33686,0,0.2141
33687,0,0.788
33688,0,0.0225
33689,0,0.8489
33690,0,0.7439
33691,0,0.7244
33692,0,0.2256
33693,0,0.6671
33694,0,0.0396
33695,0,0.3311
33696,0,0.7592
33697,0,0.1688
33698,0,1.0
33699,0,0.4521
33700,0,0.4062
33701,0,0.8279
33702,0,0.326
33703,0,0.2405
33704,0,0.9383
33705,0,0.5255
33706,0,0.3957
33707,0,0.7666
33708,0,0.6541
33709,0,0.6594
33710,0,0.5819
33711,0,0.011
33712,0,0.1413
33713,0,0.6006
33714,0,0.5977
33715,0,0.6243
33716,0,0.6811
33717,0,0.5547
33718,0,0.9782
33719,0,0.373
33720,0,0.4231
33721,0,0.5881
33722,0,0.6773
33723,0,0.8429
33724,0,0.5073
33725,0,0.7013
33726,0,0.2567
33727,0,0.6122
33728,0,0.2699
33729,0,0.5949
33730,0,0.3616
33731,0,0.5143
33732,0,0.6074
33733,0,0.4206
33734,0,0.6748
33735,0,0.5993
33736,0,0.56
33737,0,0.9187
33738,0,0.8631
33739,0,1.0
33740,0,0.7056
33741,0,0.6996
33742,0,0.3201
33743,0,0.9249
33744,0,0.38
33745,0,0.5233
33746,0,0.972
33747,0,0.4914
33748,0,0.5607
33749,0,0.6487
33750,0,0.666
33751,0,1.0
33752,0,0.9345
33753,0,0.4896
33754,0,0.7198
33755,0,0.7907
33756,0,0.2821
33757,0,0.6646
33758,0,0.2293
33759,0,0.4818
33760,0,0.4574
33761,0,0.2524
33762,0,0.7487
33763,0,0.8595
33764,0,0.7485
33765,0,0.3688
33766,0,0.786
33767,0,0.553
33768,0,0.0102
33769,0,0.235
33770,0,0.9947
33771,0,0.4031
33772,0,0.4271
33773,0,0.6617
33774,0,0.3619
33775,0,0.3874
33776,0,0.6972
33777,0,0.5133
33778,0,0.7474
33779,0,0.4313
33780,0,0.299
33781,0,0.6753
33782,0,0.3283
33783,0,0.6799
33784,0,0.583
33785,0,0.4515
33786,0,0.8136
33787,0,0.3519
33788,0,0.7302
33789,0,0.2384
33790,0,0.7326
33791,0,0.4717
33792,0,0.5764
33793,0,0.2339
33794,0,0.8466
33795,0,0.8231
33796,0,0.7101
33797,0,0.5911
33798,0,0.4952
33799,0,0.8552
33800,0,0.759
33801,0,0.5987
33802,0,0.0755
33803,0,0.6454
33804,0,0.7661
33805,0,0.6801
33806,0,0.9318
33807,0,0.5509
33808,0,0.1727
33809,0,0.4473
33810,0,0.2421
33811,0,0.6486
33812,0,0.4124
33813,0,0.4131
33814,0,0.3187
33815,0,0.3436
33816,0,0.4961
33817,0,0.6423
33818,0,0.908
33819,0,0.7247
33820,0,0.6349
33821,0,0.893
33822,0,0.3634
33823,0,0.6795
33824,0,0.8237
33825,0,0.9556
33826,0,0.7549
33827,0,0.9286
33828,0,0.4587
33829,0,0.6412
33830,0,0.494
33831,0,0.2277
33832,0,0.6111
33833,0,0.4281
33834,0,0.5165
33835,0,0.9797
33836,0,0.3141
33837,0,0.4944
33838,0,0.7475
33839,0,0.6724
33840,0,0.912
33841,0,0.507
33842,0,0.7092
33843,0,0.4602
33844,0,0.3817
33845,0,0.0979
33846,0,0.5001
33847,0,0.4787
33848,0,0.6491
33849,0,0.1638
33850,0,0.1423
33851,0,0.7758
33852,0,0.6708
33853,0,0.2757
33854,0,0.6374
33855,0,0.4099
33856,0,0.5166
33857,0,1.0
33858,0,0.5859
33859,0,0.6915
33860,0,0.8186
33861,0,0.5569
33862,0,0.8072
33863,0,0.7294
33864,0,0.8506
33865,0,0.5498
33866,0,0.9274
33867,0,0.7341
33868,0,0.6651
33869,0,0.3218
33870,0,0.8513
33871,0,0.6815
33872,0,0.5484
33873,0,0.4789
33874,0,0.412
33875,0,0.8014
33876,0,0.2985
33877,0,0.1551
33878,0,0.7182
33879,0,0.541
33880,0,0.4993
33881,0,0.542
33882,0,0.7461
33883,0,0.4149
33884,0,0.3195
33885,0,0.4891
33886,0,0.6098
33887,0,0.5781
33888,0,0.4101
33889,0,0.7129
33890,0,0.5673
33891,0,0.2913
33892,0,0.5457
33893,0,0.2795
33894,0,0.6574
33895,0,0.4921
33896,0,0.6766
33897,0,0.6827
33898,0,0.2114
33899,0,0.5028
33900,0,0.6653
33901,0,0.7942
33902,0,0.7345
33903,0,0.781
33904,0,0.4652
33905,0,0.3895
33906,0,0.703
33907,0,0.1537
33908,0,0.1065
33909,0,0.3755
33910,0,0.7509
33911,0,0.7473
33912,0,0.529
33913,0,0.2947
33914,0,0.6933
33915,0,0.3692
33916,0,0.2601
33917,0,0.4782
33918,0,0.4743
33919,0,0.4665
33920,0,1.0
33921,0,0.5022
33922,0,0.361
33923,0,0.5596
33924,0,0.3651
33925,0,0.487
33926,0,0.3688
33927,0,0.8817
33928,0,0.6639
33929,0,0.3241
33930,0,0.6092
33931,0,0.6942
33932,0,0.284
33933,0,0.7576
33934,0,0.6428
33935,0,0.481
33936,0,0.49
33937,0,0.8303
33938,0,0.7236
33939,0,0.8046
33940,0,0.5564
33941,0,0.2884
33942,0,0.8597
33943,0,0.5352
33944,0,0.5099
33945,0,0.389
33946,0,0.5316
33947,0,0.7352
33948,0,0.6256
33949,0,0.6495
33950,0,0.8428
33951,0,0.4724
33952,0,0.3209
33953,0,0.3446
33954,0,0.6082
33955,0,0.5445
33956,0,0.5759
33957,0,0.5044
33958,0,0.4563
33959,0,0.9641
33960,0,0.6555
33961,0,0.801
33962,0,0.5065
33963,0,0.6442
33964,0,0.2046
33965,0,0.4537
33966,0,0.3447
33967,0,0.1699
33968,0,0.5875
33969,0,0.3284
33970,0,0.4881
33971,0,0.7018
33972,0,0.7629
33973,0,0.576
33974,0,0.225
33975,0,0.509
33976,0,0.1078
33977,0,0.2236
33978,0,0.2323
33979,0,0.3324
33980,0,0.5025
33981,0,0.4586
33982,0,0.777
33983,0,0.5025
33984,0,0.046
33985,0,0.4289
33986,0,0.649
33987,0,0.9433
33988,0,0.5614
33989,0,0.7814
33990,0,0.5032
33991,0,0.7071
33992,0,0.3638
33993,0,0.1926
33994,0,0.0878
33995,0,0.6157
33996,0,0.25
33997,0,0.9754
33998,0,0.7934
33999,0,0.4015
34000,0,0.777
34001,0,0.4907
34002,0,0.8275
34003,0,0.5474
34004,0,0.2034
34005,0,0.1696
34006,0,0.3478
34007,0,0.775
34008,0,0.7286
34009,0,0.6103
34010,0,0.7007
34011,0,0.5712
34012,0,0.6293
34013,0,0.6263
34014,0,0.3315
34015,0,0.763
34016,0,0.5043
34017,0,0.6093
34018,0,0.3837
34019,0,0.6516
34020,0,0.8438
34021,0,0.5682
34022,0,0.702
34023,0,0.8938
34024,0,0.7818
34025,0,0.161
34026,0,0.2971
34027,0,0.6124
34028,0,0.5783
34029,0,0.7764
34030,0,0.9055
34031,0,0.6844
34032,0,0.4
34033,0,0.4053
34034,0,0.5371
34035,0,0.6248
34036,0,0.9785
34037,0,0.4182
34038,0,0.8535
34039,0,0.6618
34040,0,0.9089
34041,0,0.0698
34042,0,0.6707
34043,0,0.5642
34044,0,0.2212
34045,0,1.0
34046,0,0.8329
34047,0,0.561
34048,0,0.8777
34049,0,0.0454
34050,0,0.5003
34051,0,0.4075
34052,0,0.6719
34053,0,0.6261
34054,0,0.3523
34055,0,0.4357
34056,0,0.9959
34057,0,0.6904
34058,0,0.6155
34059,0,0.4701
34060,0,0.5244
34061,0,0.333
34062,0,0.0472
34063,0,0.8463
34064,0,0.6964
34065,0,0.502
34066,0,0.4495
34067,0,0.6742
34068,0,0.515
34069,0,0.3217
34070,0,0.4412
34071,0,0.6063
34072,0,0.2815
34073,0,0.8263
34074,0,0.424
34075,0,0.4696
34076,0,0.7431
34077,0,0.5472
34078,0,0.3536
34079,0,0.4989
34080,0,0.5153
34081,0,0.6095
34082,0,0.9029
34083,0,0.8659
34084,0,0.4265
34085,0,0.3054
34086,0,0.8191
34087,0,0.486
34088,0,0.4024
34089,0,0.2809
34090,0,0.2743
34091,0,0.8412
34092,0,0.6934
34093,0,0.5393
34094,0,0.8581
34095,0,0.5438
34096,0,0.4186
34097,0,0.8976
34098,0,0.588
34099,0,0.6037
34100,0,0.1966
34101,0,0.6743
34102,0,0.6503
34103,0,0.9789
34104,0,0.6371
34105,0,0.1857
34106,0,0.3723
34107,0,0.1903
34108,0,0.3094
34109,0,0.2449
34110,0,0.8264
34111,0,1.0
34112,0,0.8156
34113,0,0.828
34114,0,0.2075
34115,0,0.3624
34116,0,0.7442
34117,0,0.4294
34118,0,0.4285
34119,0,0.9053
34120,0,0.4969
34121,0,0.147
34122,0,0.6361
34123,0,0.5674
34124,0,0.5754
34125,0,0.3028
34126,0,0.5885
34127,0,0.5558
34128,0,0.9361
34129,0,0.3263
34130,0,0.2436
34131,0,0.5289
34132,0,0.647
34133,0,0.6737
34134,0,0.5922
34135,0,0.775
34136,0,0.8344
34137,0,0.9627
34138,0,0.9607
34139,0,0.8068
34140,0,0.8486
34141,0,0.5758
34142,0,0.8826
34143,0,0.6348
34144,0,0.5546
34145,0,0.5601
34146,0,0.075
34147,0,0.5487
34148,0,0.7864
34149,0,0.3915
34150,0,0.6582
34151,0,0.2584
34152,0,0.6351
34153,0,0.3812
34154,0,0.3647
34155,0,0.671
34156,0,0.4841
34157,0,0.4424
34158,0,0.5769
34159,0,0.7121
34160,0,0.7382
34161,0,1.0
34162,0,0.7538
34163,0,0.7117
34164,0,0.6686
34165,0,0.1163
34166,0,0.9186
34167,0,0.7952
34168,0,0.7607
34169,0,0.3064
34170,0,0.1498
34171,0,0.3918
34172,0,0.4406
34173,0,0.7405
34174,0,0.7967
34175,0,0.6727
34176,0,0.8863
34177,0,0.642
34178,0,0.3862
34179,0,0.5915
34180,0,0.5558
34181,0,0.5962
34182,0,0.3649
34183,0,0.608
34184,0,0.7665
34185,0,0.3558
34186,0,0.583
34187,0,0.9446
34188,0,0.9201
34189,0,0.5057
34190,0,0.8526
34191,0,0.2933
34192,0,0.8644
34193,0,0.6999
34194,0,0.1224
34195,0,0.607
34196,0,0.569
34197,0,0.7418
34198,0,0.6507
34199,0,0.8243
34200,0,0.4172
34201,0,0.6788
34202,0,0.6051
34203,0,0.2436
34204,0,0.4099
34205,0,0.195
34206,0,0.9831
34207,0,0.5176
34208,0,0.7966
34209,0,0.9407
34210,0,0.3704
34211,0,0.8465
34212,0,0.103
34213,0,0.5784
34214,0,0.3692
34215,0,0.5985
34216,0,0.3086
34217,0,1.0
34218,0,0.6395
34219,0,0.3063
34220,0,0.8485
34221,0,0.5035
34222,0,0.272
34223,0,0.2835
34224,0,0.5595
34225,0,0.8409
34226,0,0.7409
34227,0,0.6626
34228,0,0.9299
34229,0,0.544
34230,0,0.1595
34231,0,0.7391
34232,0,0.8086
34233,0,0.9292
34234,0,0.6412
34235,0,0.486
34236,0,0.5868
34237,0,0.9211
34238,0,0.7941
34239,0,0.6464
34240,0,0.4095
34241,0,0.5301
34242,0,0.5942
34243,0,0.1917
34244,0,0.3126
34245,0,0.6056
34246,0,0.5293
34247,0,0.3508
34248,0,0.6085
34249,0,0.5575
34250,0,0.4159
34251,0,0.55
34252,0,0.8109
34253,0,0.6717
34254,0,0.7557
34255,0,0.7358
34256,0,0.3961
34257,0,0.3083
34258,0,0.6754
34259,0,0.728
34260,0,0.7968
34261,0,0.807
34262,0,0.5794
34263,0,0.6751
34264,0,0.5133
34265,0,0.5638
